user_id,touch_date,channel,campaign_id,session_id,utm_source
U1823,11-02-2025,LinkedIn,L001,S56624,LinkedIn
U1823,12-02-2025,TikTok,T001,S89012,TikTok
U1824,05-02-2025,Google Ads,G002,S27182,Google Ads
U1824,06-02-2025,TikTok,T001,S29659,TikTok
U1824,07-02-2025,TikTok,T001,S20360,TikTok
U1824,08-02-2025,Google Ads,G002,S13065,Google Ads
U1824,09-02-2025,TikTok,T001,S43370,TikTok
U1825,15-03-2025,TikTok,T001,S44579,TikTok
U1825,16-03-2025,TikTok,T001,S88413,TikTok
U1825,17-03-2025,TikTok,T001,S63767,TikTok
U1825,18-03-2025,Google Ads,G001,S59954,Google Ads
U1825,19-03-2025,LinkedIn,L001,S35102,LinkedIn
U1826,02-03-2025,LinkedIn,L001,S12552,
U1826,03-03-2025,TikTok,T001,S55380,TikTok
U1826,04-03-2025,LinkedIn,L001,S55028,LinkedIn
U1827,19-03-2025,TikTok,T001,S23769,TikTok
U1827,20-03-2025,LinkedIn,L001,S72142,LinkedIn
U1827,21-03-2025,Google Ads,G002,S88382,Google Ads
U1827,22-03-2025,Facebook,F001,S23470,Facebook
U1827,23-03-2025,Google Ads,G002,S16805,Google Ads
U1828,01-01-2025,Google Ads,G001,S62104,Google Ads
U1828,02-01-2025,Google Ads,G001,S16630,Google Ads
U1829,23-02-2025,Facebook,F002,S52244,Facebook
U1829,24-02-2025,Google Ads,G002,S58043,Google Ads
U1829,25-02-2025,LinkedIn,L001,S51011,LinkedIn
U1829,26-02-2025,TikTok,T001,S59004,TikTok
U1830,19-01-2025,LinkedIn,L001,S11652,LinkedIn
U1830,20-01-2025,Facebook,F001,S13810,Facebook
U1831,27-02-2025,Google Ads,G002,S88047,
U1831,28-02-2025,TikTok,T001,S73087,TikTok
U1831,01-03-2025,TikTok,T001,S93456,TikTok
U1831,02-03-2025,Facebook,F001,S30229,Facebook
U1831,03-03-2025,TikTok,T001,S36997,TikTok
U1832,13-03-2025,TikTok,T001,S69405,TikTok
U1832,14-03-2025,Google Ads,G001,S82571,
U1832,15-03-2025,TikTok,T001,S31071,TikTok
U1833,27-01-2025,Facebook,F002,S64816,Facebook
U1833,28-01-2025,TikTok,T001,S23731,TikTok
U1833,29-01-2025,LinkedIn,L001,S57042,LinkedIn
U1833,30-01-2025,LinkedIn,L001,S36325,LinkedIn
U1834,23-02-2025,Facebook,F002,S72751,Facebook
U1834,24-02-2025,Google Ads,G001,S85060,Google Ads
U1834,25-02-2025,TikTok,T001,S96711,
U1835,07-02-2025,Facebook,F002,S54134,Facebook
U1835,08-02-2025,TikTok,T001,S11949,TikTok
U1835,09-02-2025,Google Ads,G001,S54387,Google Ads
U1835,10-02-2025,Facebook,F001,S11919,Facebook
U1836,18-01-2025,Google Ads,G001,S24456,Google Ads
U1836,19-01-2025,TikTok,T001,S47924,
U1836,20-01-2025,Google Ads,G002,S21920,Google Ads
U1836,21-01-2025,Google Ads,G002,S81725,Google Ads
U1836,22-01-2025,TikTok,T001,S40226,TikTok
U1837,15-02-2025,Google Ads,G002,S80375,Google Ads
U1837,16-02-2025,Facebook,F002,S40666,Facebook
U1837,17-02-2025,Facebook,F001,S34578,Facebook
U1837,18-02-2025,TikTok,T001,S82534,TikTok
U1838,04-02-2025,LinkedIn,L001,S22974,LinkedIn
U1838,05-02-2025,Facebook,F001,S80202,Facebook
U1838,06-02-2025,LinkedIn,L001,S65598,LinkedIn
U1839,13-01-2025,Facebook,F001,S40552,Facebook
U1839,14-01-2025,Google Ads,G001,S44831,Google Ads
U1839,15-01-2025,TikTok,T001,S84469,TikTok
U1839,16-01-2025,Facebook,F002,S25619,Facebook
U1840,05-03-2025,TikTok,T001,S18798,TikTok
U1840,06-03-2025,TikTok,T001,S31182,TikTok
U1840,07-03-2025,Google Ads,G002,S97638,Google Ads
U1840,08-03-2025,Google Ads,G001,S74385,Google Ads
U1840,09-03-2025,Google Ads,G002,S32099,Google Ads
U1841,17-02-2025,LinkedIn,L001,S53147,LinkedIn
U1841,18-02-2025,Google Ads,G002,S86215,Google Ads
U1841,19-02-2025,Facebook,F002,S22391,Facebook
U1842,02-03-2025,TikTok,T001,S52923,TikTok
U1842,03-03-2025,TikTok,T001,S95818,TikTok
U1842,04-03-2025,Google Ads,G001,S18176,Google Ads
U1843,14-01-2025,Facebook,F001,S54859,Facebook
U1843,15-01-2025,LinkedIn,L001,S30323,LinkedIn
U1843,16-01-2025,LinkedIn,L001,S49807,LinkedIn
U1844,21-02-2025,TikTok,T001,S18711,
U1844,22-02-2025,TikTok,T001,S96478,TikTok
U1844,23-02-2025,TikTok,T001,S13093,TikTok
U1845,09-02-2025,Google Ads,G001,S23280,Google Ads
U1845,10-02-2025,TikTok,T001,S70695,TikTok
U1845,11-02-2025,Facebook,F001,S48057,Facebook
U1845,12-02-2025,Facebook,F001,S17145,Facebook
U1846,15-01-2025,LinkedIn,L001,S86025,LinkedIn
U1846,16-01-2025,Google Ads,G001,S77696,Google Ads
U1846,17-01-2025,Google Ads,G001,S95669,Google Ads
U1846,18-01-2025,Facebook,F001,S67923,Facebook
U1847,15-01-2025,Google Ads,G002,S39203,
U1847,16-01-2025,Google Ads,G001,S65547,Google Ads
U1848,18-03-2025,LinkedIn,L001,S85948,LinkedIn
U1848,19-03-2025,LinkedIn,L001,S93529,LinkedIn
U1848,20-03-2025,LinkedIn,L001,S74523,LinkedIn
U1849,19-03-2025,LinkedIn,L001,S50308,LinkedIn
U1849,20-03-2025,Google Ads,G001,S63938,Google Ads
U1849,21-03-2025,TikTok,T001,S33382,TikTok
U1849,22-03-2025,TikTok,T001,S37467,TikTok
U1849,23-03-2025,Google Ads,G001,S71836,Google Ads
U1850,27-02-2025,TikTok,T001,S11614,TikTok
U1850,28-02-2025,TikTok,T001,S66440,TikTok
U1850,01-03-2025,LinkedIn,L001,S59648,LinkedIn
U1850,02-03-2025,Google Ads,G002,S39764,Google Ads
U1850,03-03-2025,LinkedIn,L001,S67207,LinkedIn
U1851,17-01-2025,Google Ads,G001,S47132,
U1851,18-01-2025,Facebook,F001,S14960,Facebook
U1851,19-01-2025,Facebook,F002,S32578,Facebook
U1852,20-02-2025,TikTok,T001,S26979,TikTok
U1852,21-02-2025,LinkedIn,L001,S10056,LinkedIn
U1852,22-02-2025,Facebook,F002,S66381,Facebook
U1852,23-02-2025,LinkedIn,L001,S76483,LinkedIn
U1853,26-01-2025,Facebook,F001,S81187,Facebook
U1853,27-01-2025,Facebook,F001,S28677,Facebook
U1853,28-01-2025,Google Ads,G002,S80153,Google Ads
U1854,30-01-2025,TikTok,T001,S59323,TikTok
U1854,31-01-2025,Google Ads,G001,S40164,Google Ads
U1855,26-01-2025,Facebook,F002,S46534,Facebook
U1855,27-01-2025,LinkedIn,L001,S35037,
U1855,28-01-2025,TikTok,T001,S18272,TikTok
U1856,18-01-2025,TikTok,T001,S83277,TikTok
U1856,19-01-2025,Facebook,F001,S77470,Facebook
U1857,05-03-2025,LinkedIn,L001,S81695,LinkedIn
U1857,06-03-2025,TikTok,T001,S55761,TikTok
U1858,13-01-2025,TikTok,T001,S31256,
U1858,14-01-2025,LinkedIn,L001,S15594,LinkedIn
U1858,15-01-2025,Google Ads,G001,S26191,Google Ads
U1859,12-03-2025,Facebook,F002,S56798,Facebook
U1859,13-03-2025,LinkedIn,L001,S73116,LinkedIn
U1859,14-03-2025,LinkedIn,L001,S22204,LinkedIn
U1859,15-03-2025,Facebook,F001,S43593,Facebook
U1859,16-03-2025,Google Ads,G001,S63365,Google Ads
U1860,01-03-2025,TikTok,T001,S58791,
U1860,02-03-2025,TikTok,T001,S13465,
U1861,01-03-2025,Google Ads,G001,S72613,Google Ads
U1861,02-03-2025,TikTok,T001,S92501,TikTok
U1861,03-03-2025,TikTok,T001,S56246,TikTok
U1861,04-03-2025,Facebook,F001,S24849,Facebook
U1861,05-03-2025,TikTok,T001,S62800,TikTok
U1862,10-03-2025,Google Ads,G001,S41153,Google Ads
U1862,11-03-2025,Google Ads,G002,S29394,Google Ads
U1862,12-03-2025,TikTok,T001,S44607,TikTok
U1863,03-03-2025,TikTok,T001,S97687,TikTok
U1863,04-03-2025,LinkedIn,L001,S13841,LinkedIn
U1863,05-03-2025,Google Ads,G002,S81596,Google Ads
U1863,06-03-2025,TikTok,T001,S14300,TikTok
U1863,07-03-2025,LinkedIn,L001,S46282,LinkedIn
U1864,24-02-2025,TikTok,T001,S38804,TikTok
U1864,25-02-2025,TikTok,T001,S20547,TikTok
U1864,26-02-2025,Facebook,F002,S73146,Facebook
U1865,24-02-2025,Facebook,F002,S70817,Facebook
U1865,25-02-2025,TikTok,T001,S45577,TikTok
U1865,26-02-2025,Facebook,F001,S59684,
U1866,03-01-2025,TikTok,T001,S68596,TikTok
U1866,04-01-2025,Google Ads,G002,S65152,Google Ads
U1866,05-01-2025,Facebook,F002,S82467,Facebook
U1866,06-01-2025,Google Ads,G002,S38490,Google Ads
U1866,07-01-2025,Google Ads,G002,S85992,Google Ads
U1867,06-02-2025,Facebook,F001,S30754,Facebook
U1867,07-02-2025,Facebook,F002,S97081,Facebook
U1868,13-03-2025,Google Ads,G001,S30102,Google Ads
U1868,14-03-2025,Facebook,F001,S64333,
U1869,17-01-2025,Google Ads,G002,S85481,Google Ads
U1869,18-01-2025,LinkedIn,L001,S79767,LinkedIn
U1869,19-01-2025,Google Ads,G002,S85166,
U1869,20-01-2025,Google Ads,G002,S43719,Google Ads
U1870,09-01-2025,Facebook,F002,S46776,Facebook
U1870,10-01-2025,Google Ads,G001,S98110,Google Ads
U1870,11-01-2025,TikTok,T001,S99779,
U1871,28-01-2025,Google Ads,G002,S71687,Google Ads
U1871,29-01-2025,TikTok,T001,S93778,TikTok
U1871,30-01-2025,Facebook,F001,S59294,Facebook
U1872,05-02-2025,Facebook,F002,S76178,Facebook
U1872,06-02-2025,Google Ads,G001,S62802,Google Ads
U1872,07-02-2025,Facebook,F002,S56539,Facebook
U1872,08-02-2025,Facebook,F001,S65200,Facebook
U1873,20-02-2025,TikTok,T001,S37621,TikTok
U1873,21-02-2025,TikTok,T001,S74325,TikTok
U1874,23-02-2025,Google Ads,G002,S24690,Google Ads
U1874,24-02-2025,TikTok,T001,S96839,TikTok
U1874,25-02-2025,TikTok,T001,S66234,TikTok
U1874,26-02-2025,TikTok,T001,S21519,TikTok
U1874,27-02-2025,TikTok,T001,S51368,TikTok
U1875,03-01-2025,LinkedIn,L001,S83366,LinkedIn
U1875,04-01-2025,TikTok,T001,S16615,
U1875,05-01-2025,LinkedIn,L001,S33434,LinkedIn
U1876,27-01-2025,Google Ads,G002,S57445,Google Ads
U1876,28-01-2025,LinkedIn,L001,S58621,LinkedIn
U1876,29-01-2025,Facebook,F001,S47997,Facebook
U1876,30-01-2025,Google Ads,G001,S38391,Google Ads
U1876,31-01-2025,TikTok,T001,S12526,TikTok
U1877,29-01-2025,LinkedIn,L001,S82793,LinkedIn
U1877,30-01-2025,TikTok,T001,S87338,TikTok
U1877,31-01-2025,Google Ads,G002,S89062,Google Ads
U1877,01-02-2025,Google Ads,G001,S74265,Google Ads
U1878,21-03-2025,Google Ads,G002,S32191,Google Ads
U1878,22-03-2025,Google Ads,G001,S72513,Google Ads
U1878,23-03-2025,Facebook,F002,S45198,Facebook
U1878,24-03-2025,TikTok,T001,S88692,TikTok
U1879,04-01-2025,TikTok,T001,S28704,TikTok
U1879,05-01-2025,LinkedIn,L001,S83551,LinkedIn
U1879,06-01-2025,Google Ads,G002,S75263,Google Ads
U1879,07-01-2025,Facebook,F001,S61432,Facebook
U1879,08-01-2025,TikTok,T001,S97043,TikTok
U1880,25-02-2025,Facebook,F001,S65692,Facebook
U1880,26-02-2025,Facebook,F001,S54308,Facebook
U1880,27-02-2025,TikTok,T001,S40788,TikTok
U1880,28-02-2025,Google Ads,G002,S43071,Google Ads
U1880,01-03-2025,TikTok,T001,S83251,TikTok
U1881,31-01-2025,Google Ads,G001,S88948,Google Ads
U1881,01-02-2025,Facebook,F002,S12369,Facebook
U1882,22-01-2025,Google Ads,G001,S28047,Google Ads
U1882,23-01-2025,Google Ads,G002,S65808,Google Ads
U1882,24-01-2025,Google Ads,G002,S84420,Google Ads
U1882,25-01-2025,LinkedIn,L001,S76896,LinkedIn
U1882,26-01-2025,TikTok,T001,S84266,TikTok
U1883,18-01-2025,LinkedIn,L001,S67153,LinkedIn
U1883,19-01-2025,Google Ads,G002,S51552,Google Ads
U1883,20-01-2025,TikTok,T001,S81942,TikTok
U1883,21-01-2025,Facebook,F002,S36926,Facebook
U1883,22-01-2025,TikTok,T001,S74796,TikTok
U1884,26-02-2025,Google Ads,G001,S97483,Google Ads
U1884,27-02-2025,Google Ads,G002,S16765,Google Ads
U1884,28-02-2025,LinkedIn,L001,S20204,LinkedIn
U1884,01-03-2025,LinkedIn,L001,S32658,LinkedIn
U1884,02-03-2025,Facebook,F002,S60304,Facebook
U1885,22-02-2025,Facebook,F002,S98281,Facebook
U1885,23-02-2025,TikTok,T001,S48745,TikTok
U1886,22-02-2025,Facebook,F001,S64933,Facebook
U1886,23-02-2025,TikTok,T001,S19114,TikTok
U1886,24-02-2025,LinkedIn,L001,S42596,LinkedIn
U1886,25-02-2025,TikTok,T001,S38114,
U1886,26-02-2025,Facebook,F001,S28996,Facebook
U1887,17-02-2025,LinkedIn,L001,S77438,LinkedIn
U1887,18-02-2025,TikTok,T001,S85726,TikTok
U1887,19-02-2025,Facebook,F002,S77546,Facebook
U1887,20-02-2025,Facebook,F001,S10048,Facebook
U1887,21-02-2025,LinkedIn,L001,S57606,LinkedIn
U1888,06-03-2025,LinkedIn,L001,S58115,LinkedIn
U1888,07-03-2025,LinkedIn,L001,S67410,LinkedIn
U1888,08-03-2025,Google Ads,G002,S50148,Google Ads
U1888,09-03-2025,Google Ads,G002,S18888,Google Ads
U1889,27-01-2025,Facebook,F001,S83903,Facebook
U1889,28-01-2025,LinkedIn,L001,S85675,LinkedIn
U1889,29-01-2025,LinkedIn,L001,S96153,LinkedIn
U1889,30-01-2025,Google Ads,G002,S42624,Google Ads
U1890,22-02-2025,LinkedIn,L001,S75464,LinkedIn
U1890,23-02-2025,TikTok,T001,S62201,TikTok
U1891,29-01-2025,TikTok,T001,S41746,
U1891,30-01-2025,Facebook,F002,S91541,Facebook
U1891,31-01-2025,Google Ads,G001,S57046,Google Ads
U1891,01-02-2025,Facebook,F001,S16412,Facebook
U1892,25-01-2025,Google Ads,G002,S17835,Google Ads
U1892,26-01-2025,TikTok,T001,S67732,TikTok
U1892,27-01-2025,Facebook,F002,S16840,Facebook
U1893,23-02-2025,Google Ads,G002,S65076,Google Ads
U1893,24-02-2025,TikTok,T001,S99461,TikTok
U1893,25-02-2025,Facebook,F002,S49941,Facebook
U1893,26-02-2025,Facebook,F001,S86054,Facebook
U1894,13-01-2025,LinkedIn,L001,S55215,LinkedIn
U1894,14-01-2025,Facebook,F002,S19395,Facebook
U1894,15-01-2025,Google Ads,G002,S56229,Google Ads
U1895,01-03-2025,Google Ads,G002,S47594,Google Ads
U1895,02-03-2025,Google Ads,G001,S71161,Google Ads
U1895,03-03-2025,Facebook,F001,S42899,Facebook
U1895,04-03-2025,TikTok,T001,S73472,TikTok
U1895,05-03-2025,Google Ads,G002,S87124,Google Ads
U1896,23-01-2025,TikTok,T001,S77143,TikTok
U1896,24-01-2025,TikTok,T001,S79110,TikTok
U1897,21-03-2025,Google Ads,G002,S93008,Google Ads
U1897,22-03-2025,Google Ads,G002,S33490,Google Ads
U1897,23-03-2025,TikTok,T001,S18520,TikTok
U1897,24-03-2025,Google Ads,G002,S29798,Google Ads
U1897,25-03-2025,LinkedIn,L001,S39894,
U1898,16-01-2025,Google Ads,G002,S65059,Google Ads
U1898,17-01-2025,TikTok,T001,S97340,TikTok
U1898,18-01-2025,Facebook,F002,S46292,Facebook
U1898,19-01-2025,Google Ads,G001,S61818,Google Ads
U1898,20-01-2025,LinkedIn,L001,S58807,LinkedIn
U1899,23-02-2025,TikTok,T001,S78816,TikTok
U1899,24-02-2025,Google Ads,G002,S99521,Google Ads
U1900,08-03-2025,Google Ads,G002,S31246,Google Ads
U1900,09-03-2025,Facebook,F001,S99532,Facebook
U1901,10-01-2025,Google Ads,G002,S52485,Google Ads
U1901,11-01-2025,Facebook,F002,S60603,Facebook
U1901,12-01-2025,LinkedIn,L001,S24325,LinkedIn
U1901,13-01-2025,Google Ads,G002,S78811,Google Ads
U1902,28-01-2025,Facebook,F001,S76617,Facebook
U1902,29-01-2025,Facebook,F002,S66354,Facebook
U1902,30-01-2025,LinkedIn,L001,S96602,LinkedIn
U1902,31-01-2025,Google Ads,G002,S36598,Google Ads
U1902,01-02-2025,TikTok,T001,S19695,TikTok
U1903,13-02-2025,Facebook,F002,S33940,
U1903,14-02-2025,LinkedIn,L001,S53481,LinkedIn
U1903,15-02-2025,Facebook,F002,S68414,Facebook
U1903,16-02-2025,Google Ads,G001,S66241,Google Ads
U1904,07-03-2025,Google Ads,G001,S60643,Google Ads
U1904,08-03-2025,Facebook,F002,S47177,Facebook
U1904,09-03-2025,LinkedIn,L001,S37915,LinkedIn
U1905,03-03-2025,LinkedIn,L001,S68144,LinkedIn
U1905,04-03-2025,Facebook,F002,S79306,Facebook
U1906,01-01-2025,LinkedIn,L001,S26350,LinkedIn
U1906,02-01-2025,TikTok,T001,S89509,TikTok
U1906,03-01-2025,Facebook,F002,S56365,Facebook
U1906,04-01-2025,Facebook,F001,S11620,Facebook
U1907,06-01-2025,LinkedIn,L001,S34524,LinkedIn
U1907,07-01-2025,Facebook,F002,S64261,Facebook
U1907,08-01-2025,TikTok,T001,S91447,TikTok
U1907,09-01-2025,Google Ads,G002,S99349,Google Ads
U1907,10-01-2025,TikTok,T001,S39541,TikTok
U1908,30-01-2025,Facebook,F001,S22906,Facebook
U1908,31-01-2025,Google Ads,G002,S37430,
U1909,03-02-2025,LinkedIn,L001,S54420,LinkedIn
U1909,04-02-2025,LinkedIn,L001,S50498,LinkedIn
U1909,05-02-2025,TikTok,T001,S72457,TikTok
U1909,06-02-2025,TikTok,T001,S73220,TikTok
U1909,07-02-2025,TikTok,T001,S13098,TikTok
U1910,03-02-2025,Google Ads,G001,S60969,Google Ads
U1910,04-02-2025,Google Ads,G002,S85028,Google Ads
U1911,16-02-2025,LinkedIn,L001,S65268,LinkedIn
U1911,17-02-2025,LinkedIn,L001,S88610,LinkedIn
U1911,18-02-2025,Facebook,F002,S37002,Facebook
U1912,14-02-2025,TikTok,T001,S58228,TikTok
U1912,15-02-2025,Facebook,F001,S85350,Facebook
U1912,16-02-2025,Facebook,F001,S73397,Facebook
U1912,17-02-2025,Google Ads,G002,S98241,Google Ads
U1912,18-02-2025,LinkedIn,L001,S52000,LinkedIn
U1913,15-03-2025,Facebook,F002,S27601,Facebook
U1913,16-03-2025,Google Ads,G001,S93312,Google Ads
U1913,17-03-2025,Google Ads,G001,S26292,Google Ads
U1913,18-03-2025,LinkedIn,L001,S40383,LinkedIn
U1913,19-03-2025,Facebook,F001,S34281,Facebook
U1914,22-02-2025,TikTok,T001,S27443,TikTok
U1914,23-02-2025,LinkedIn,L001,S21991,LinkedIn
U1914,24-02-2025,Facebook,F001,S18108,Facebook
U1914,25-02-2025,TikTok,T001,S42210,TikTok
U1915,11-03-2025,Google Ads,G001,S14889,Google Ads
U1915,12-03-2025,Facebook,F001,S13201,Facebook
U1915,13-03-2025,LinkedIn,L001,S99882,LinkedIn
U1915,14-03-2025,LinkedIn,L001,S56870,LinkedIn
U1916,04-01-2025,Google Ads,G002,S83740,Google Ads
U1916,05-01-2025,LinkedIn,L001,S21217,LinkedIn
U1917,19-03-2025,LinkedIn,L001,S52903,LinkedIn
U1917,20-03-2025,Google Ads,G001,S60572,Google Ads
U1917,21-03-2025,LinkedIn,L001,S40105,LinkedIn
U1917,22-03-2025,LinkedIn,L001,S17619,LinkedIn
U1917,23-03-2025,TikTok,T001,S68215,TikTok
U1918,02-02-2025,LinkedIn,L001,S83079,LinkedIn
U1918,03-02-2025,LinkedIn,L001,S17253,LinkedIn
U1918,04-02-2025,TikTok,T001,S37632,
U1918,05-02-2025,Facebook,F002,S28413,Facebook
U1919,09-01-2025,Google Ads,G002,S61897,Google Ads
U1919,10-01-2025,Google Ads,G002,S47170,Google Ads
U1919,11-01-2025,TikTok,T001,S75930,
U1920,14-01-2025,Google Ads,G001,S73471,Google Ads
U1920,15-01-2025,Google Ads,G002,S85351,Google Ads
U1920,16-01-2025,TikTok,T001,S43541,TikTok
U1920,17-01-2025,TikTok,T001,S60955,TikTok
U1920,18-01-2025,LinkedIn,L001,S92667,LinkedIn
U1921,03-03-2025,Google Ads,G002,S95674,Google Ads
U1921,04-03-2025,Google Ads,G001,S30605,Google Ads
U1921,05-03-2025,LinkedIn,L001,S87123,
U1921,06-03-2025,TikTok,T001,S26600,TikTok
U1921,07-03-2025,Google Ads,G002,S47695,Google Ads
U1922,19-03-2025,LinkedIn,L001,S93816,LinkedIn
U1922,20-03-2025,LinkedIn,L001,S80897,LinkedIn
U1922,21-03-2025,TikTok,T001,S31113,TikTok
U1923,08-03-2025,TikTok,T001,S46818,TikTok
U1923,09-03-2025,Facebook,F002,S78879,Facebook
U1923,10-03-2025,Google Ads,G001,S49994,Google Ads
U1923,11-03-2025,LinkedIn,L001,S28830,LinkedIn
U1923,12-03-2025,Facebook,F001,S31395,Facebook
U1924,13-03-2025,Facebook,F001,S99082,Facebook
U1924,14-03-2025,TikTok,T001,S36014,TikTok
U1924,15-03-2025,Facebook,F002,S11780,Facebook
U1924,16-03-2025,TikTok,T001,S52192,TikTok
U1925,13-02-2025,Google Ads,G002,S12395,Google Ads
U1925,14-02-2025,Facebook,F002,S81028,Facebook
U1926,13-03-2025,TikTok,T001,S82328,
U1926,14-03-2025,TikTok,T001,S42577,TikTok
U1926,15-03-2025,TikTok,T001,S14096,TikTok
U1926,16-03-2025,TikTok,T001,S18254,TikTok
U1927,05-02-2025,Google Ads,G002,S87975,Google Ads
U1927,06-02-2025,TikTok,T001,S42963,TikTok
U1927,07-02-2025,Google Ads,G002,S86422,Google Ads
U1927,08-02-2025,Facebook,F001,S97594,Facebook
U1928,05-02-2025,TikTok,T001,S56815,TikTok
U1928,06-02-2025,LinkedIn,L001,S88038,LinkedIn
U1929,17-03-2025,Google Ads,G001,S44019,Google Ads
U1929,18-03-2025,LinkedIn,L001,S46820,LinkedIn
U1929,19-03-2025,Facebook,F002,S34220,Facebook
U1929,20-03-2025,TikTok,T001,S52425,TikTok
U1930,16-01-2025,Google Ads,G002,S20857,
U1930,17-01-2025,Facebook,F001,S23580,
U1930,18-01-2025,Google Ads,G002,S56111,Google Ads
U1930,19-01-2025,TikTok,T001,S83401,TikTok
U1930,20-01-2025,Facebook,F002,S13646,Facebook
U1931,01-03-2025,Google Ads,G001,S64911,Google Ads
U1931,02-03-2025,LinkedIn,L001,S94977,LinkedIn
U1931,03-03-2025,TikTok,T001,S37289,TikTok
U1931,04-03-2025,Google Ads,G002,S17758,Google Ads
U1931,05-03-2025,Facebook,F001,S19854,
U1932,11-03-2025,Google Ads,G001,S29455,Google Ads
U1932,12-03-2025,Google Ads,G002,S49293,Google Ads
U1933,06-02-2025,Facebook,F001,S13404,Facebook
U1933,07-02-2025,Google Ads,G002,S56009,Google Ads
U1933,08-02-2025,Facebook,F001,S63205,Facebook
U1933,09-02-2025,Facebook,F002,S15400,Facebook
U1934,27-02-2025,LinkedIn,L001,S96173,LinkedIn
U1934,28-02-2025,Google Ads,G002,S24974,Google Ads
U1934,01-03-2025,Facebook,F001,S98754,Facebook
U1934,02-03-2025,TikTok,T001,S31534,TikTok
U1934,03-03-2025,TikTok,T001,S66879,TikTok
U1935,17-02-2025,Google Ads,G002,S21025,Google Ads
U1935,18-02-2025,LinkedIn,L001,S97116,LinkedIn
U1935,19-02-2025,Facebook,F001,S97579,Facebook
U1935,20-02-2025,Google Ads,G001,S17176,Google Ads
U1936,19-03-2025,LinkedIn,L001,S55177,LinkedIn
U1936,20-03-2025,Google Ads,G002,S53769,Google Ads
U1936,21-03-2025,Google Ads,G002,S88653,Google Ads
U1936,22-03-2025,TikTok,T001,S82976,TikTok
U1937,07-02-2025,TikTok,T001,S91144,TikTok
U1937,08-02-2025,Facebook,F002,S37387,Facebook
U1937,09-02-2025,LinkedIn,L001,S50239,LinkedIn
U1937,10-02-2025,TikTok,T001,S78860,TikTok
U1937,11-02-2025,Google Ads,G002,S90399,Google Ads
U1938,01-01-2025,Google Ads,G002,S73083,Google Ads
U1938,02-01-2025,Google Ads,G001,S60897,Google Ads
U1938,03-01-2025,LinkedIn,L001,S17897,LinkedIn
U1938,04-01-2025,Facebook,F001,S34815,Facebook
U1938,05-01-2025,Google Ads,G002,S28268,Google Ads
U1939,25-02-2025,TikTok,T001,S75527,TikTok
U1939,26-02-2025,TikTok,T001,S76612,TikTok
U1939,27-02-2025,TikTok,T001,S44609,TikTok
U1939,28-02-2025,Facebook,F001,S72873,Facebook
U1939,01-03-2025,LinkedIn,L001,S33401,LinkedIn
U1940,16-03-2025,Facebook,F002,S30388,Facebook
U1940,17-03-2025,Google Ads,G002,S75873,Google Ads
U1940,18-03-2025,Google Ads,G001,S18983,Google Ads
U1940,19-03-2025,Facebook,F002,S87681,Facebook
U1940,20-03-2025,LinkedIn,L001,S12673,LinkedIn
U1941,15-03-2025,LinkedIn,L001,S60406,LinkedIn
U1941,16-03-2025,Google Ads,G001,S23665,Google Ads
U1941,17-03-2025,LinkedIn,L001,S45797,LinkedIn
U1941,18-03-2025,LinkedIn,L001,S19638,LinkedIn
U1942,23-02-2025,LinkedIn,L001,S28095,LinkedIn
U1942,24-02-2025,LinkedIn,L001,S95550,LinkedIn
U1942,25-02-2025,TikTok,T001,S30600,TikTok
U1942,26-02-2025,LinkedIn,L001,S55097,LinkedIn
U1942,27-02-2025,LinkedIn,L001,S56971,LinkedIn
U1943,14-01-2025,TikTok,T001,S53832,TikTok
U1943,15-01-2025,Google Ads,G001,S70598,Google Ads
U1944,05-02-2025,Facebook,F001,S87722,Facebook
U1944,06-02-2025,LinkedIn,L001,S31832,LinkedIn
U1944,07-02-2025,Facebook,F001,S73043,Facebook
U1944,08-02-2025,TikTok,T001,S82725,TikTok
U1944,09-02-2025,TikTok,T001,S74442,TikTok
U1945,11-01-2025,LinkedIn,L001,S71477,
U1945,12-01-2025,Google Ads,G001,S67737,Google Ads
U1945,13-01-2025,Facebook,F001,S20247,
U1946,13-03-2025,LinkedIn,L001,S86286,LinkedIn
U1946,14-03-2025,TikTok,T001,S28006,TikTok
U1946,15-03-2025,TikTok,T001,S77551,TikTok
U1946,16-03-2025,Google Ads,G001,S26352,Google Ads
U1946,17-03-2025,Facebook,F002,S35156,Facebook
U1947,30-01-2025,Google Ads,G002,S14176,Google Ads
U1947,31-01-2025,TikTok,T001,S16829,
U1948,13-03-2025,LinkedIn,L001,S83927,LinkedIn
U1948,14-03-2025,Google Ads,G001,S75842,
U1948,15-03-2025,TikTok,T001,S82780,TikTok
U1949,20-02-2025,Google Ads,G001,S15271,Google Ads
U1949,21-02-2025,TikTok,T001,S72077,TikTok
U1949,22-02-2025,TikTok,T001,S95970,TikTok
U1949,23-02-2025,Google Ads,G001,S30662,Google Ads
U1949,24-02-2025,Google Ads,G002,S16862,Google Ads
U1950,13-01-2025,TikTok,T001,S90140,TikTok
U1950,14-01-2025,TikTok,T001,S59966,TikTok
U1951,19-01-2025,Google Ads,G001,S82197,Google Ads
U1951,20-01-2025,Facebook,F002,S96755,Facebook
U1951,21-01-2025,Facebook,F001,S50160,Facebook
U1951,22-01-2025,Facebook,F002,S27358,
U1952,15-01-2025,LinkedIn,L001,S38365,
